yr,mon,u_carrier,max,min,mean,count,prop,q25,q75
2004,2,AA,1239.0,0.0,0.0,70001,0.19269724718218312,0.0,8.0
2004,2,AS,480.0,0.0,0.0,11030,0.1983680870353581,0.0,9.0
2004,2,B6,395.0,0.0,0.0,7022,0.11777271432640274,0.0,5.0
2004,2,CO,560.0,0.0,0.0,32669,0.10878814778536228,0.0,1.0
2004,2,DH,405.0,0.0,0.0,10955,0.31556366955727977,0.0,23.0
2004,2,DL,530.0,0.0,1.0,64494,0.20296461686358422,0.0,10.0
2004,2,EV,605.0,0.0,0.0,21302,0.2309172847619942,0.0,11.0
2004,2,FL,447.0,0.0,0.0,14757,0.2885410313749407,0.0,20.0
2004,2,HA,675.0,0.0,0.0,440,0.1159090909090909,0.0,5.0
2004,2,HP,560.0,0.0,0.0,22752,0.18578586497890295,0.0,8.0
2004,2,MQ,883.0,0.0,0.0,34714,0.18396036181367748,0.0,6.0
2004,2,NW,1263.0,0.0,0.0,47458,0.1184415693876691,0.0,2.0
2004,2,OH,525.0,0.0,0.0,13148,0.23684210526315788,0.0,11.0
2004,2,OO,427.0,0.0,0.0,33616,0.16188719657306044,0.0,6.0
2004,2,TZ,255.0,0.0,0.0,4387,0.1397310234784591,0.0,2.0
2004,2,UA,795.0,0.0,0.0,60934,0.12480716841172416,0.0,2.0
2004,2,US,311.0,0.0,0.0,27370,0.12360248447204969,0.0,3.0
2004,2,WN,564.0,0.0,0.0,44426,0.20024310088686806,0.0,10.0
2004,2,XE,526.0,0.0,0.0,23796,0.11325432845856447,0.0,0.0
2004,3,AA,1160.0,0.0,0.0,75233,0.16696130687331356,0.0,5.0
2004,3,AS,667.0,0.0,0.0,12302,0.16826532271175418,0.0,7.0
2004,3,B6,834.0,0.0,0.0,7792,0.15118069815195073,0.0,7.0
2004,3,CO,577.0,0.0,0.0,36519,0.11958158766669405,0.0,2.0
2004,3,DH,550.0,0.0,0.0,11980,0.31878130217028383,0.0,27.0
2004,3,DL,501.0,0.0,0.0,70605,0.09558813115218469,0.0,3.0
2004,3,EV,868.0,0.0,0.0,23275,0.11548872180451128,0.0,0.0
2004,3,FL,515.0,0.0,0.0,16108,0.16134839831139805,0.0,6.0
2004,3,HA,460.0,0.0,0.0,553,0.11211573236889692,0.0,3.0
2004,3,HP,712.0,0.0,0.0,24817,0.17282507958254423,0.0,7.0
2004,3,MQ,939.0,0.0,0.0,38122,0.20221919101830962,0.0,8.0
2004,3,NW,1257.0,0.0,0.0,52532,0.1184040204066093,0.0,2.0
2004,3,OH,305.0,0.0,0.0,14373,0.1606484380435539,0.0,0.0
2004,3,OO,540.0,0.0,0.0,36032,0.1004107460035524,0.0,2.0
2004,3,TZ,426.0,0.0,0.0,4666,0.1450921560222889,0.0,3.0
2004,3,UA,1109.0,0.0,0.0,66358,0.14381084420868623,0.0,2.0
2004,3,US,464.0,0.0,0.0,29464,0.11325685582405648,0.0,2.0
2004,3,WN,341.0,0.0,0.0,47971,0.19267891017489733,0.0,10.0
2004,3,XE,486.0,0.0,0.0,26248,0.12560957025297165,0.0,0.0
2004,4,AA,1218.0,0.0,0.0,73409,0.13675434892179433,0.0,2.0
2004,4,AS,372.0,0.0,0.0,11984,0.14903204272363152,0.0,5.0
2004,4,B6,305.0,0.0,0.0,7933,0.12429093659397454,0.0,5.0
2004,4,CO,690.0,0.0,0.0,35225,0.13609652235628106,0.0,2.0
2004,4,DH,476.0,0.0,0.0,11558,0.21924208340543347,0.0,10.0
2004,4,DL,559.0,0.0,0.0,68764,0.1009249025652958,0.0,3.0
2004,4,EV,615.0,0.0,0.0,23791,0.1344626119120676,0.0,0.0
2004,4,FL,355.0,0.0,0.0,15805,0.15324264473267954,0.0,4.0
2004,4,HA,365.0,0.0,0.0,533,0.09568480300187618,0.0,4.0
2004,4,HP,652.0,0.0,0.0,23814,0.1490299823633157,0.0,5.0
2004,4,MQ,626.0,0.0,0.0,38265,0.1617143603815497,0.0,3.0
2004,4,NW,1158.0,0.0,0.0,50964,0.09334039714308139,0.0,0.0
2004,4,OH,697.0,0.0,0.0,13908,0.15796663790624102,0.0,0.0
2004,4,OO,570.0,0.0,0.0,35047,0.09903843410277627,0.0,1.0
2004,4,TZ,366.0,0.0,0.0,4434,0.09088858818222824,0.0,0.0
2004,4,UA,445.0,0.0,0.0,64849,0.1074033524032753,0.0,0.0
2004,4,US,687.0,0.0,0.0,28879,0.1158627376294193,0.0,3.0
2004,4,WN,310.0,0.0,0.0,46512,0.21259029927760578,0.0,10.0
2004,4,XE,468.0,0.0,0.0,25711,0.12181556532223561,0.0,0.0
2004,5,AA,1196.0,0.0,0.0,73060,0.16642485628250753,0.0,4.0
2004,5,AS,491.0,0.0,0.0,12960,0.1722993827160494,0.0,7.0
2004,5,B6,590.0,0.0,0.0,7633,0.13127210795231234,0.0,4.0
2004,5,CO,659.0,0.0,0.0,34786,0.1498878859311217,0.0,2.0
2004,5,DH,745.0,0.0,0.0,10912,0.31048387096774194,0.0,26.0
2004,5,DL,499.0,0.0,0.0,69941,0.16203657368353327,0.0,6.0
2004,5,EV,680.0,0.0,0.0,23887,0.17628835768409595,0.0,6.0
2004,5,FL,346.0,0.0,0.0,16149,0.1967304477057403,0.0,7.0
2004,5,HA,493.0,0.0,0.0,497,0.0925553319919517,0.0,2.0
2004,5,HP,416.0,0.0,0.0,24667,0.14091701463493736,0.0,4.0
2004,5,MQ,670.0,0.0,0.0,38121,0.21762283255948164,0.0,10.0
2004,5,NW,1108.0,0.0,0.0,51302,0.14153444310163346,0.0,3.0
2004,5,OH,320.0,0.0,0.0,14071,0.2140572809324142,0.0,10.0
2004,5,OO,417.0,0.0,0.0,36074,0.10195708820757332,0.0,1.0
2004,5,TZ,510.0,0.0,0.0,4513,0.14513627298914247,0.0,1.0
2004,5,UA,1018.0,0.0,0.0,65884,0.17784287535668752,0.0,5.0
2004,5,US,487.0,0.0,0.0,29071,0.13384472498366068,0.0,3.0
2004,5,WN,442.0,0.0,0.0,47460,0.2135693215339233,0.0,10.0
2004,5,XE,686.0,0.0,0.0,25399,0.15772274498996022,0.0,2.0
2004,6,AA,1326.0,0.0,0.0,73349,0.23146873168005017,0.0,12.0
2004,6,AS,575.0,0.0,1.0,13148,0.24498022512929724,0.0,14.0
2004,6,B6,318.0,0.0,1.0,7651,0.17213436152136977,0.0,9.0
2004,6,CO,858.0,0.0,0.0,34334,0.21110269703500903,0.0,10.0
2004,6,DH,405.0,0.0,0.0,8048,0.30566600397614313,0.0,24.0
2004,6,DL,676.0,0.0,1.0,68823,0.22598549903375326,0.0,12.0
2004,6,EV,539.0,0.0,0.0,22791,0.2948532315387653,0.0,20.0
2004,6,FL,587.0,0.0,0.0,15960,0.2850877192982456,0.0,20.0
2004,6,HA,647.0,0.0,0.0,472,0.1440677966101695,0.0,7.0
2004,6,HP,752.0,0.0,1.0,24520,0.21333605220228385,0.0,11.0
2004,6,MQ,805.0,0.0,0.0,38440,0.26344953173777313,0.0,16.0
2004,6,NW,1309.0,0.0,0.0,52272,0.17364937251300888,0.0,7.0
2004,6,OH,815.0,0.0,0.0,13383,0.24859896884106703,0.0,14.0
2004,6,OO,558.0,0.0,0.0,37081,0.1459237884630943,0.0,5.0
2004,6,TZ,440.0,0.0,0.0,4750,0.14736842105263157,0.0,4.0
2004,6,UA,1405.0,0.0,0.0,67326,0.18110388260107538,0.0,6.0
2004,6,US,577.0,0.0,0.0,28995,0.18230729436109674,0.0,7.0
